epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.62331,0,349.209,0,0,0,0,0,0,145.804,0,0.000654762,0.000654762,0.000654762
2,9.30258,0,5.88516,0,0,0,0,0,0,nan,0,0.00130835,0.00130835,0.00130835
